MATK,HOTEN,SDT,EMAIL,CCCD,GIOITINH,NGAYSINH,DIEM_LOYALTY,SOTIENDATIEU,MACAPBAC
4264,Xuân Bùi,0994286752,user4264@example.com,630145910428,Nam,1999-09-30,250,5864055,1
4265,Quý ông Hoàng Dương,0979918740,user4265@example.com,282229481608,Nam,1999-09-19,3590,8869054,3
4266,Bà Ánh Đặng,0919617834,user4266@example.com,484285234023,Nữ,1995-04-14,1476,9176941,2
4267,Nhật Nguyễn,0915828679,user4267@example.com,178715892179,Nam,1994-04-18,4978,5121920,1
4268,Quý ông Anh Vũ,0972694451,user4268@example.com,949947162978,Nữ,1998-11-07,2588,10745908,1
4269,Thành Hoàng Hoàng,0912634696,user4269@example.com,852713285264,Nữ,1995-11-16,2502,10717079,3
4270,Chị Xuân Lê,0985651542,user4270@example.com,806391739898,Nữ,1992-02-12,979,15903502,1
4271,Nam Hoàng,0936311003,user4271@example.com,463284487087,Nữ,1991-05-08,4620,17003949,1
4272,Quang Hoàng Phạm,0949908512,user4272@example.com,919674310954,Nữ,2004-11-02,1178,3036031,2
4273,Trung Quang Hoàng,0996484929,user4273@example.com,909366294352,Nữ,1999-04-28,2185,14212746,3
4274,Dũng Xuân Hoàng,0938293996,user4274@example.com,805034341257,Nữ,1994-02-20,4196,8260073,2
4275,Nhật Tấn Nguyễn,0941983435,user4275@example.com,491453486648,Nữ,1990-02-17,3999,7690819,2
4276,Hoàng Dương,0977120889,user4276@example.com,835987792423,Nữ,2001-12-29,3185,18503809,3
4277,Châu Hoàng,0943667035,user4277@example.com,826395660436,Nam,2003-02-23,1684,5818220,2
4278,Ông Dũng Hoàng,0932474120,user4278@example.com,743834203121,Nữ,1995-07-25,536,17712789,3
4279,Bác Nhiên Đặng,0947703615,user4279@example.com,271406334870,Nữ,1996-11-24,2411,5505801,1
4280,Hải Tấn Dương,0962592858,user4280@example.com,324645081417,Nam,1998-07-04,1318,13882564,3
4281,Ông Phúc Phạm,0970447671,user4281@example.com,618465996578,Nam,1990-07-29,1167,8365169,3
4282,Chị Xuân Dương,0923550841,user4282@example.com,329473370596,Nữ,1995-08-03,22,552317,2
4283,Ánh Đặng,0924403679,user4283@example.com,844637870346,Nữ,1994-05-20,3018,2937054,2
4284,Duyên Dương,0935078663,user4284@example.com,842679278379,Nữ,1994-07-13,2208,14959815,1
4285,Nhật Đặng,0931543666,user4285@example.com,838301413910,Nam,1994-03-06,4184,12616600,2
4286,Cô Vi Mai,0920954543,user4286@example.com,517532730381,Nữ,2004-08-26,1047,16831979,3
4287,An Trí Vũ,0935117131,user4287@example.com,495610250473,Nữ,2005-01-31,4382,14734621,2
4288,Quý cô Yến Hoàng,0992645836,user4288@example.com,995903541880,Nữ,1995-05-05,2577,1105313,1
4289,Phương Đức Vũ,0988255771,user4289@example.com,403202070589,Nữ,2005-09-25,686,8509628,3
4290,Hà Xuân Dương,0976028879,user4290@example.com,767742818905,Nam,2003-02-18,4902,7942503,2
4291,Cô Vân Mai,0929777990,user4291@example.com,168357841031,Nam,1993-12-20,293,2087790,2
4292,Tùng Dương,0930486088,user4292@example.com,253416499344,Nữ,1993-08-01,2584,6714768,2
4293,Quang Đức Vũ,0989478649,user4293@example.com,738852283023,Nam,1996-09-09,1365,7113083,2
4294,Nhật Nguyễn,0962637478,user4294@example.com,947488277803,Nữ,1991-05-17,3831,2953099,1
4295,Cô Hà Trần,0975354718,user4295@example.com,127193040315,Nam,1997-10-14,4066,8777574,1
4296,Quý cô Bảo Nguyễn,0977383396,user4296@example.com,797739211588,Nam,1998-12-23,2008,17030213,2
4297,Huy Lê,0973750254,user4297@example.com,437061184428,Nữ,2002-04-21,4971,9490870,1
4298,Chị Kim Lê,0940346677,user4298@example.com,255277034899,Nam,2005-01-24,1189,928163,1
4299,Nhật Mai,0981143435,user4299@example.com,232060678928,Nam,1999-03-25,904,19199976,1
4300,Hải Bùi,0985646558,user4300@example.com,753131123079,Nữ,1997-09-03,1881,17972183,2
4301,Hạnh Đức Mai,0944596163,user4301@example.com,891862219235,Nam,1994-05-21,2305,28380,3
4302,Hải Hữu Mai,0950760295,user4302@example.com,428379521720,Nữ,1996-04-15,2154,902573,3
4303,Cô Ánh Trần,0957423386,user4303@example.com,676105281119,Nữ,2004-10-03,4634,11828981,1
4304,Bà Linh Phạm,0922714769,user4304@example.com,213616643978,Nữ,2000-07-03,428,12555592,2
4305,Quang Phạm,0986219681,user4305@example.com,467365397004,Nữ,1991-11-26,138,14313363,2
4306,Nhật Phú Trần,0988147354,user4306@example.com,563658231392,Nữ,1993-08-30,3678,5734300,3
4307,Bảo Mai,0997736856,user4307@example.com,461661519961,Nam,1998-03-26,455,11280359,2
4308,Dũng Dương,0984356959,user4308@example.com,280363053462,Nam,1998-06-06,3177,9657338,2
4309,Cô Thành Trần,0950891951,user4309@example.com,709234503913,Nam,1994-12-18,4577,8262640,3
4310,Nhiên Lê,0976983787,user4310@example.com,819586275992,Nữ,2004-04-17,4702,12973895,1
4311,Khoa Đức Trần,0927457692,user4311@example.com,275085594429,Nam,2001-08-22,2752,9828156,3
4312,Bác Quang Lê,0932824515,user4312@example.com,265899518048,Nữ,2002-04-07,1257,15666871,3
4313,Anh Trọng Trần,0949024820,user4313@example.com,214352374368,Nữ,2001-08-04,1449,4009172,3
4314,Ngọc Vũ,0955931683,user4314@example.com,264979648049,Nữ,1997-12-02,3780,8405150,1
4315,Cô Hải Mai,0933971270,user4315@example.com,965208811657,Nam,1997-01-27,1377,18896822,3
4316,Châu Đức Mai,0976649229,user4316@example.com,347134808532,Nữ,2005-11-30,3093,2440175,2
4317,Hồng Hoàng,0972565895,user4317@example.com,883000417839,Nam,2005-01-25,978,638668,2
4318,Bà Vi Bùi,0969892765,user4318@example.com,871575704946,Nam,2005-09-25,1700,81058,2
4319,Hoàng Đức Mai,0957814135,user4319@example.com,590477799342,Nữ,1997-05-10,2217,14076533,2
4320,Bác Anh Nguyễn,0944010582,user4320@example.com,391761717785,Nam,1996-04-22,3303,11811715,1
4321,Nam Dương,0981166595,user4321@example.com,230452381149,Nam,1990-01-13,2250,17155798,1
4322,Quý cô Hồng Bùi,0960621359,user4322@example.com,742915484279,Nữ,2001-11-24,3184,678671,3
4323,Mai Đặng,0983678957,user4323@example.com,502466820549,Nam,2000-06-06,4484,12343910,3
4324,Hương Mai,0926769469,user4324@example.com,210789647486,Nữ,2003-12-31,2720,12824361,2
4325,Vân Đặng,0917879444,user4325@example.com,844250481396,Nữ,1992-11-01,2198,144619,1
4326,Bác Châu Đặng,0925412535,user4326@example.com,607405561806,Nữ,1996-11-11,2114,14105789,1
4327,Linh Bùi,0945784140,user4327@example.com,953949477453,Nam,1993-06-16,2571,965791,2
4328,Dũng Nguyễn,0996013399,user4328@example.com,275606825481,Nữ,1999-05-17,2387,6809078,2
4329,Hưng Mai Bảo Phạm,0998307063,user4329@example.com,334862545198,Nữ,2000-06-20,2253,10104278,1
4330,Bảo Phú Bùi,0918044205,user4330@example.com,760780916183,Nam,1992-11-29,4454,19209214,3
4331,Phương Tấn Hoàng,0918638393,user4331@example.com,688903221981,Nữ,1997-11-15,2085,15614942,1
4332,An Bùi,0957690819,user4332@example.com,375913750460,Nam,1991-09-23,4585,9432058,2
4333,Bác Châu Vũ,0948922692,user4333@example.com,282086258065,Nam,2003-11-22,1542,15616128,3
4334,Phương Dương,0910905970,user4334@example.com,555086959079,Nữ,2002-05-26,3378,5917908,3
4335,Bà Phương Lê,0970908134,user4335@example.com,543529157342,Nam,2000-05-01,2856,18198249,1
4336,Xuân Phạm,0956292166,user4336@example.com,935392264416,Nam,1999-03-07,2984,13806292,3
4337,Cô Chi Dương,0975083287,user4337@example.com,691343257133,Nam,1994-05-27,4146,9799001,2
4338,Dũng Lê,0951753280,user4338@example.com,253741705063,Nữ,2005-07-14,2678,1016258,2
4339,Hạnh Bảo Nguyễn,0930920443,user4339@example.com,317300643216,Nữ,1997-11-25,2337,16373991,3
4340,Vũ Mai Mai,0958378786,user4340@example.com,686981634819,Nữ,1995-09-05,367,9775453,3
4341,Cô Vi Phạm,0985592970,user4341@example.com,598523161971,Nam,1993-09-14,4208,4242768,2
4342,Anh Hoàng,0963450181,user4342@example.com,607794172675,Nữ,1992-09-12,3773,11187614,2
4343,Anh Quang Phạm,0921181418,user4343@example.com,843530450274,Nữ,2004-04-21,3386,15587679,3
4344,Bác Bảo Lê,0962045368,user4344@example.com,745655945717,Nam,1990-01-26,701,17648019,1
4345,Tùng Phạm,0911576931,user4345@example.com,106920572273,Nam,1993-09-03,1293,1538310,2
4346,Dương Mai,0996960535,user4346@example.com,734528476580,Nam,2003-05-14,45,1980073,3
4347,Bác Quang Nguyễn,0997367093,user4347@example.com,363860657755,Nam,2001-04-08,2291,15395184,2
4348,Quý cô Nhật Vũ,0986873910,user4348@example.com,726259140680,Nam,2002-06-18,1788,4871935,1
4349,Cô Kim Dương,0916339656,user4349@example.com,105840134515,Nữ,2005-03-11,1710,7252239,3
4350,Hạnh Mai,0960640584,user4350@example.com,856551397689,Nữ,1998-06-05,2614,3771823,1
4351,Anh Bảo Nguyễn,0913646958,user4351@example.com,768583240212,Nữ,1999-08-30,2231,11243874,2
4352,Hoàng Mai Bùi,0958069907,user4352@example.com,907306734977,Nam,1997-09-01,3731,6854359,3
4353,Tùng Trần,0971666848,user4353@example.com,868380173044,Nam,1996-12-10,3112,1575178,1
4354,Khoa Mai Lê,0983369901,user4354@example.com,129455821486,Nữ,2002-09-12,3094,2910749,1
4355,Yến Dương,0975446157,user4355@example.com,732992469021,Nữ,2000-06-27,2863,10681436,3
4356,Hà Mai,0975702130,user4356@example.com,992150937458,Nam,2000-07-25,767,7769926,3
4357,Bác Quang Nguyễn,0982242144,user4357@example.com,475567605048,Nữ,1994-10-08,1570,16345498,2
4358,Yến Vũ,0988417383,user4358@example.com,773050885056,Nam,1995-05-18,646,6677327,2
4359,Anh Anh Lê,0913696426,user4359@example.com,199110766734,Nam,1998-11-09,2487,14149505,1
4360,Phúc Vũ,0975740265,user4360@example.com,685783553341,Nam,1994-05-09,2471,6753962,3
4361,Bà Vân Đặng,0933252937,user4361@example.com,794447115057,Nam,1993-07-25,3205,7828020,3
4362,Trọng Tấn Hoàng,0996650906,user4362@example.com,910448463233,Nữ,1990-02-13,3149,15081941,1
4363,Quý cô Xuân Bùi,0955679926,user4363@example.com,919757754414,Nữ,1995-02-07,1509,14173569,2
4364,Quý cô Hồng Phạm,0976458932,user4364@example.com,460418349881,Nam,2003-11-01,430,15710025,1
4365,Bác Tú Nguyễn,0995373793,user4365@example.com,797752946882,Nữ,1993-08-20,370,10197524,3
4366,Lâm Phạm,0984816007,user4366@example.com,748297261986,Nam,1994-05-06,2647,14914183,2
4367,Quý ông Châu Nguyễn,0984070295,user4367@example.com,845580398351,Nữ,2003-08-04,4912,3522657,3
4368,Chị Lâm Lê,0976403010,user4368@example.com,563530273135,Nam,1994-02-22,3954,6781713,3
4369,Bà Ngọc Vũ,0967700869,user4369@example.com,220814397185,Nam,2001-06-28,1731,19022827,2
4370,Tùng Hoàng,0922907349,user4370@example.com,661319473194,Nam,1998-05-02,4446,17324348,2
4371,Minh Nguyễn,0994763281,user4371@example.com,199121427784,Nam,1998-03-20,4042,13821249,1
4372,Vũ Đặng,0995223051,user4372@example.com,906071668530,Nữ,1993-07-20,1669,10785981,2
4373,Phúc Hoàng,0952540568,user4373@example.com,239574986642,Nam,2005-08-19,1793,3199278,2
4374,Tú Nguyễn,0969318572,user4374@example.com,731062126763,Nữ,1997-11-08,677,4286005,2
4375,Trọng Hoàng Nguyễn,0992351006,user4375@example.com,908610959492,Nữ,1993-02-23,1952,6345854,3
4376,Quang Văn Trần,0915010378,user4376@example.com,595733403558,Nữ,1993-05-02,1604,9489304,3
4377,Bà Nhật Bùi,0983489622,user4377@example.com,722282412184,Nữ,1995-03-05,1859,2191141,3
4378,Nhiên Tấn Nguyễn,0992813786,user4378@example.com,311342866490,Nữ,1990-11-15,1321,15836673,3
4379,Quý ông Nam Mai,0941375082,user4379@example.com,733075481733,Nam,1998-08-25,1796,9698714,2
4380,Yến Bùi,0992985444,user4380@example.com,979284322726,Nam,2002-03-24,4088,16389679,3
4381,Duyên Trần,0970047085,user4381@example.com,989494241097,Nam,2001-09-30,4175,11311875,3
4382,Quý cô Thảo Dương,0958658143,user4382@example.com,549656869426,Nữ,2004-12-19,674,4990769,1
4383,Hạnh Quang Nguyễn,0927396780,user4383@example.com,394727819555,Nam,2002-01-31,3334,8111303,2
4384,Chị Thành Trần,0916513300,user4384@example.com,169527165457,Nữ,2004-10-13,3200,12492273,3
4385,Thành Vũ,0989920459,user4385@example.com,748744547142,Nam,1997-12-14,4181,15698079,3
4386,Cô Hà Nguyễn,0988981017,user4386@example.com,215726330449,Nữ,2004-03-02,3947,1391528,1
4387,Nhật Bùi,0978084298,user4387@example.com,738879516513,Nam,1997-01-11,2131,5687117,1
4388,Quý ông Huy Lê,0931776883,user4388@example.com,719573289336,Nữ,2002-04-06,4811,25443,2
4389,Hưng Mai,0939436633,user4389@example.com,442964510829,Nữ,2005-11-25,888,14929910,1
4390,Anh Châu Nguyễn,0934452272,user4390@example.com,112956531207,Nam,1993-06-26,1129,8847458,3
4391,Thảo Lê,0978958602,user4391@example.com,332763977440,Nam,2005-12-26,2167,15006745,2
4392,Mai Vũ,0945547825,user4392@example.com,851330333003,Nữ,2004-08-15,4002,12383505,2
4393,Nhật Trần,0954520884,user4393@example.com,607264596279,Nữ,2004-03-21,4094,4406922,3
4394,Chị Hồng Hoàng,0973298533,user4394@example.com,286065975374,Nữ,2003-07-27,61,14894940,1
4395,Hải Trí Mai,0955955361,user4395@example.com,292576570828,Nữ,1998-03-14,224,19179109,2
4396,Quý ông Châu Nguyễn,0990910307,user4396@example.com,786511862682,Nữ,1998-08-27,2464,782349,2
4397,Nhật Mai,0965841816,user4397@example.com,877023099764,Nữ,2004-02-18,1928,2223602,3
4398,Thành Đức Trần,0960512007,user4398@example.com,894203855190,Nữ,1996-03-06,294,11827385,3
4399,Chị Hương Bùi,0985555077,user4399@example.com,249718995726,Nữ,2001-08-26,397,1670177,1
4400,Hà Bùi,0933132086,user4400@example.com,954723240116,Nữ,1995-01-30,2077,2561396,3
4401,Quý cô Thảo Trần,0982929297,user4401@example.com,141569756813,Nam,1991-12-18,3337,6708940,2
4402,Quý cô Nhật Dương,0933509519,user4402@example.com,940398966867,Nữ,2005-01-06,3826,11206243,2
4403,Xuân Vũ,0932394495,user4403@example.com,321179577948,Nữ,1998-07-19,1964,13465173,3
4404,Hồng Hoàng,0938395593,user4404@example.com,276738061763,Nữ,1994-05-06,786,8834462,3
4405,Quý cô Hương Bùi,0970189589,user4405@example.com,280689739003,Nam,1997-12-20,2365,11045938,2
4406,Quang Trí Phạm,0923371702,user4406@example.com,798180942922,Nữ,2001-07-28,2774,5497098,3
4407,Bác Bảo Mai,0953960396,user4407@example.com,869285461370,Nữ,1993-11-27,1892,5295782,2
4408,Anh Khoa Đặng,0933380618,user4408@example.com,266888990297,Nữ,1992-12-02,500,17272018,1
4409,Tùng Đức Phạm,0939963538,user4409@example.com,112044829965,Nam,1995-02-05,2467,5411187,3
4410,Quý cô Hải Đặng,0990295415,user4410@example.com,337151868142,Nữ,2005-01-01,4924,3880756,2
4411,Huy Mai,0975965297,user4411@example.com,956094752961,Nữ,1991-02-16,4163,16022754,3
4412,Quý ông Vũ Dương,0995063022,user4412@example.com,691882268851,Nam,1995-06-17,2915,10541317,1
4413,Vi Nguyễn,0981073909,user4413@example.com,449790210217,Nữ,2001-10-16,4317,9394737,3
4414,Quý cô An Nguyễn,0929648179,user4414@example.com,485111904843,Nữ,1998-08-23,4889,7334290,3
4415,An Đức Dương,0978472015,user4415@example.com,481925324121,Nam,2004-06-07,685,11390183,3
4416,Quang Hoàng,0918269873,user4416@example.com,988944296168,Nữ,1995-02-23,3266,11841468,2
4417,Cô Ánh Phạm,0972807558,user4417@example.com,712047870726,Nam,2005-11-09,2485,15757278,3
4418,Vũ Mai,0925859276,user4418@example.com,210258976039,Nữ,2004-05-19,1094,2320023,3
4419,Khoa Hoàng Bùi,0969642280,user4419@example.com,682291392056,Nam,1991-02-03,183,9076105,3
4420,Bà Xuân Đặng,0985207726,user4420@example.com,704181954956,Nam,1990-01-06,4448,14108469,1
4421,Thành Đức Mai,0982743460,user4421@example.com,824602917453,Nam,1996-08-05,948,311790,2
4422,Nam Thế Đặng,0913173542,user4422@example.com,238585290546,Nữ,1996-09-04,4452,4083061,1
4423,Lâm Thị Hoàng,0945970517,user4423@example.com,838412499643,Nữ,2003-10-05,442,8141325,1
4424,Hạnh Vũ,0953946466,user4424@example.com,226828306732,Nữ,2003-01-06,389,13989918,3
4425,Thành Xuân Hoàng,0974177252,user4425@example.com,975408344874,Nam,1998-07-14,688,2026174,1
4426,Phương Thế Hoàng,0978873631,user4426@example.com,936204242605,Nam,1995-06-24,696,14218128,2
4427,Bảo Xuân Hoàng,0920638158,user4427@example.com,124483112904,Nữ,2002-08-28,3660,2043184,3
4428,Dương Phạm,0949688431,user4428@example.com,470927536463,Nữ,2003-12-09,2733,14073228,1
4429,Quý cô Nhật Trần,0934361602,user4429@example.com,936531302550,Nam,1996-09-19,3503,10749847,2
4430,Châu Xuân Mai,0998000422,user4430@example.com,678466275472,Nữ,1999-02-25,4900,7733321,2
4431,Thảo Dương,0961199926,user4431@example.com,177299787637,Nữ,1994-10-30,4646,13824901,3
4432,Linh Dương,0973040917,user4432@example.com,943365887502,Nữ,2004-09-17,2813,1102655,2
4433,Kim Hải Dương,0939476891,user4433@example.com,990522264379,Nam,2005-04-04,897,18618224,3
4434,Ngọc Dương,0985357336,user4434@example.com,229039724088,Nam,2003-09-19,4446,19044517,3
4435,Thành Đức Vũ,0927533745,user4435@example.com,981290126680,Nữ,2001-01-12,3160,10957756,2
4436,Cô An Dương,0952213816,user4436@example.com,625488861571,Nữ,1999-08-29,2193,18990869,3
4437,Cô Hương Dương,0939568448,user4437@example.com,982605165969,Nam,1997-10-12,1954,12130254,2
4438,Hạnh Hoàng,0980869954,user4438@example.com,769371523591,Nam,2002-10-17,295,9409710,3
4439,Dũng Mai Bảo Trần,0956506229,user4439@example.com,406821348779,Nam,1998-02-27,4636,562163,2
4440,Chị Thành Mai,0924496639,user4440@example.com,526331258967,Nam,2002-06-11,2857,15584641,2
4441,Hải Hải Hoàng,0972352934,user4441@example.com,191427387515,Nam,1995-11-16,198,13463396,1
4442,An Mai,0915017470,user4442@example.com,623569041033,Nam,1991-01-12,3923,6120451,1
4443,Hải Tấn Dương,0950138269,user4443@example.com,846176008837,Nam,1999-05-24,1183,4805673,1
4444,Anh Phúc Mai,0961586453,user4444@example.com,319408341056,Nam,2002-12-23,54,2932262,1
4445,Mai Lê,0956807911,user4445@example.com,122993698252,Nữ,1999-11-30,3638,6983940,3
4446,Thành Hữu Lê,0994517535,user4446@example.com,265161020082,Nam,1994-07-18,4915,17891447,1
4447,Cô Bảo Đặng,0925658646,user4447@example.com,190033258627,Nam,1990-01-16,2327,11139061,3
4448,Châu Đặng,0923907418,user4448@example.com,156967699474,Nữ,2002-08-21,2739,11577309,2
4449,Vi Hoàng,0957924386,user4449@example.com,435132417761,Nam,1990-09-23,628,9252042,1
4450,Anh Khoa Lê,0997785888,user4450@example.com,921923831940,Nữ,2004-03-22,2153,3890554,3
4451,Thành Xuân Đặng,0947375514,user4451@example.com,821542318522,Nữ,1998-02-10,889,17033672,2
4452,Bà Chi Nguyễn,0959213039,user4452@example.com,767917908080,Nam,2002-03-20,50,16430880,1
4453,Quý cô Chi Trần,0921477022,user4453@example.com,325032505020,Nữ,1994-11-25,522,7111260,3
4454,Nhật Lê,0919083636,user4454@example.com,468088278925,Nữ,1993-12-25,629,8240110,1
4455,Trọng Lê,0952835649,user4455@example.com,326650801022,Nữ,2004-12-11,1293,11949801,3
4456,Nhật Phú Lê,0943990414,user4456@example.com,537819306816,Nữ,1992-08-09,2687,18525455,3
4457,Anh Vũ Trần,0976258092,user4457@example.com,438892336421,Nam,2004-10-12,3129,10423167,1
4458,Bà Nhật Đặng,0919525131,user4458@example.com,503778377460,Nam,2003-08-08,2453,11984585,3
4459,Anh Phúc Nguyễn,0982728107,user4459@example.com,781324226239,Nam,2005-10-14,2047,14044109,2
4460,Quý cô Ánh Bùi,0990585615,user4460@example.com,130926158008,Nam,1996-04-10,4428,13508927,1
4461,Lan Dương,0961118086,user4461@example.com,166869136930,Nam,1992-04-03,3045,15838231,2
4462,Ánh Bùi,0984217509,user4462@example.com,432602754329,Nữ,1999-04-24,83,11558926,3
